"Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name","Gene.type"
"ENSG00000000003",720.112908167337,-1.9629809422286,0.146648735499381,-13.3855974655634,7.34047124407834e-41,7.84539195923393e-40,"TSPAN6","protein_coding"
"ENSG00000000457",227.028445524537,1.92809055320024,0.248219966121565,7.76766906919958,7.99435947156202e-15,3.64047129585353e-14,"SCYL3","protein_coding"
"ENSG00000000460",403.394072165322,-1.30534488624526,0.190304170934507,-6.85925526400833,6.92204546730463e-12,2.71015488715042e-11,"C1orf112","protein_coding"
"ENSG00000000971",12.7897272165705,-7.9758516618415,1.69036354391791,-4.71842385062041,2.37678902123156e-06,6.43450107649e-06,"CFH","protein_coding"
"ENSG00000001036",648.227348667717,-3.30998055018444,0.152130813730678,-21.7574629952627,5.87077820007901e-105,1.98491338921107e-103,"FUCA2","protein_coding"
"ENSG00000001460",298.891802551723,-1.44665152900071,0.197277796451837,-7.33306816590427,2.2494244766417e-13,9.59712155984179e-13,"STPG1","protein_coding"
"ENSG00000001497",961.180034767232,1.18296411645244,0.132652837707507,8.91774451942614,4.75880684914799e-19,2.60577236381304e-18,"LAS1L","protein_coding"
"ENSG00000001561",1288.21925837645,-1.52586444961926,0.123609191608743,-12.3442636405959,5.23106476607322e-35,4.82965735534327e-34,"ENPP4","protein_coding"
"ENSG00000002079",4.1024006608464,-3.97703662594528,1.68530599339059,-2.35983058361055,0.0182832826111909,0.0314191598957698,"MYH16","transcribed_unitary_pseudogene"
"ENSG00000002746",17.3374108359242,-5.1286377497513,1.12786346811901,-4.54721506168167,5.43604428546432e-06,1.43054419026547e-05,"HECW1","protein_coding"
"ENSG00000002834",6006.53135811861,-1.99219584667821,0.0855244705208833,-23.2938693983701,5.11521419351088e-120,2.12764785561016e-118,"LASP1","protein_coding"
"ENSG00000002919",348.300599847034,-1.58976340401432,0.189921816161447,-8.37062026967408,5.73157297785781e-17,2.87385912692589e-16,"SNX11","protein_coding"
"ENSG00000003056",2602.21690186114,-1.48418624339899,0.101603314477948,-14.6076557740754,2.51007096669846e-48,3.17138820260107e-47,"M6PR","protein_coding"
"ENSG00000003096",197.135498643242,-3.01197378205045,0.261599788538829,-11.5136705533054,1.12582410067123e-30,9.18259765129689e-30,"KLHL13","protein_coding"
"ENSG00000003137",349.235074410957,-4.43305634605916,0.224933172676583,-19.7083262255548,1.82917667229127e-86,4.75625229675908e-85,"CYP26B1","protein_coding"
"ENSG00000003147",771.006515036358,4.76657668482152,0.242947473475217,19.6197828964365,1.04799785156159e-85,2.69034273495259e-84,"ICA1","protein_coding"
"ENSG00000003400",18.7692817893194,2.25067515037778,0.911506091537557,2.46918278580154,0.0135422025266763,0.0238473586066618,"CASP10","protein_coding"
"ENSG00000003756",1716.52738626604,1.21965733722051,0.125395022326623,9.72652115363556,2.32405393271569e-22,1.44110393450772e-21,"RBM5","protein_coding"
"ENSG00000003989",304.64109917116,1.45326079134394,0.224441691863633,6.47500372714584,9.4809600907001e-11,3.48860133569947e-10,"SLC7A2","protein_coding"
"ENSG00000004139",406.765421656306,2.6218629947712,0.228814480756892,11.4584662041422,2.13257932236516e-30,1.72372221154643e-29,"SARM1","protein_coding"
"ENSG00000004534",1996.49145194056,2.59792051748144,0.117836388779803,22.0468443100042,1.0242137420244e-107,3.64084673523151e-106,"RBM6","protein_coding"
"ENSG00000004700",2204.37341712913,-1.82597840427768,0.111719291886975,-16.3443428027185,4.77289281533602e-60,7.6416791847655e-59,"RECQL","protein_coding"
"ENSG00000004766",836.568728436505,-1.61695350220581,0.153973501069195,-10.5015050705326,8.50136997011024e-26,5.91892908359013e-25,"VPS50","protein_coding"
"ENSG00000004776",47.2640392282983,3.1303165681802,0.597031837928155,5.24313172148936,1.57873747862867e-07,4.69163723086705e-07,"HSPB6","protein_coding"
"ENSG00000004777",288.645900851092,3.40959210239064,0.289220493623016,11.7889021613899,4.4530783995051e-32,3.79979280561225e-31,"ARHGAP33","protein_coding"
"ENSG00000004799",32.7045657272765,-9.34579257513684,1.53633371749654,-6.08317871872643,1.17822886138023e-09,4.04862516341983e-09,"PDK4","protein_coding"
"ENSG00000004838",24.2770674160456,1.96042051436856,0.731177016251509,2.681184543271,0.00733620463926023,0.0135176466667081,"ZMYND10","protein_coding"
"ENSG00000004848",14.5307196507182,3.43611522550416,1.24852356466363,2.75214286918957,0.00592066847547357,0.0110686186156664,"ARX","protein_coding"
"ENSG00000004866",2031.37142883104,2.15970667629144,0.121275692759729,17.8082402758997,6.09975943225723e-71,1.22237563192122e-69,"ST7","protein_coding"
"ENSG00000004897",8735.53472824141,-2.27658166328926,0.116408908498899,-19.5567649645198,3.61284164596097e-85,9.17730016426265e-84,"CDC27","protein_coding"
"ENSG00000005007",1203.84822028292,1.8899581689425,0.133879290626784,14.1168821562638,2.98926957042676e-45,3.5385935335399e-44,"UPF1","protein_coding"
"ENSG00000005059",304.587106029594,-7.33127329858608,0.382990024612966,-19.1422043067434,1.1241217534364e-81,2.70773526439685e-80,"MCUB","protein_coding"
"ENSG00000005073",225.128011161815,-6.47529346706128,0.392837543210001,-16.4833875452677,4.83009695973643e-61,7.89513755579334e-60,"HOXA11","protein_coding"
"ENSG00000005100",786.978872790555,1.36096087231803,0.141039306574043,9.64951477270309,4.93888652179807e-22,3.02761622992372e-21,"DHX33","protein_coding"
"ENSG00000005102",2.87430218237454,-5.78103772605028,2.33817535883237,-2.47245686864871,0.0134187904860876,0.0236489574903325,"MEOX1","protein_coding"
"ENSG00000005108",15.3830252585577,7.20227860238709,1.61271634113305,4.46593019410158,7.97216029224141e-06,2.06715998666003e-05,"THSD7A","protein_coding"
"ENSG00000005187",515.883487133415,2.69294949097776,0.216501450340255,12.4384824524062,1.61543899973664e-35,1.50990530137546e-34,"ACSM3","protein_coding"
"ENSG00000005189",288.07144396417,1.42529085919009,0.223488124192003,6.37747918079798,1.80026514015364e-10,6.50945758220154e-10,"REXO5","protein_coding"
"ENSG00000005206",334.892772033261,2.04761158660052,0.243653382010411,8.40378889759479,4.32299501846476e-17,2.17634374247075e-16,"SPPL2B","protein_coding"
"ENSG00000005243",15.6611047644649,-5.67526101690149,1.28894460853308,-4.40302940819186,1.06749689119068e-05,2.73720630674124e-05,"COPZ2","protein_coding"
"ENSG00000005249",368.69695974984,3.23480091430546,0.258552006802953,12.5112195194476,6.48213343257509e-36,6.1105718900225e-35,"PRKAR2B","protein_coding"
"ENSG00000005302",1955.6920753609,-1.28688744276063,0.110190486022606,-11.6787527599853,1.63679547610525e-31,1.37629541109955e-30,"MSL3","protein_coding"
"ENSG00000005448",466.708161582888,-2.23026538868234,0.178922533925875,-12.4649776623794,1.15904259123171e-35,1.08668098561337e-34,"WDR54","protein_coding"
"ENSG00000005483",3931.98139508319,1.05976191548139,0.116895362145119,9.06590215414838,1.23577324671659e-19,6.94097418944669e-19,"KMT2E","protein_coding"
"ENSG00000005513",87.5775286474612,1.34684400305614,0.403795971818509,3.33545675800228,0.000851593970267297,0.00178937477929266,"SOX8","protein_coding"
"ENSG00000005810",2653.05282821981,2.63236807445397,0.134064674302173,19.6350611237139,7.75874032608702e-86,2.00452065970026e-84,"MYCBP2","protein_coding"
"ENSG00000005884",4002.40793784282,-4.76345620889788,0.121353571379197,-39.2527072319395,0,0,"ITGA3","protein_coding"
"ENSG00000005889",2363.73161239657,-1.58098432120195,0.131063437303815,-12.0627411711865,1.66158977244187e-33,1.47610147564304e-32,"ZFX","protein_coding"
"ENSG00000005961",25.4257341775759,-2.82375874289753,0.663484139710063,-4.25595515234394,2.08158432663846e-05,5.20890979731898e-05,"ITGA2B","protein_coding"
"ENSG00000006025",158.368038967141,-2.9161758927084,0.643109606904013,-4.53449281646892,5.77420670729484e-06,1.51673172710713e-05,"OSBPL7","protein_coding"
"ENSG00000006042",770.267153848403,-1.01169497287253,0.147167982888434,-6.8744230437641,6.22412469894036e-12,2.44282767042718e-11,"TMEM98","protein_coding"
"ENSG00000006047",42.1313945533117,6.53302539194597,1.34705383777884,4.8498621277961,1.23547319601066e-06,3.42514144858291e-06,"YBX2","protein_coding"
"ENSG00000006062",654.204506725103,-2.71257242217836,0.154955311710823,-17.5055142816953,1.30047145753465e-68,2.49459691315362e-67,"MAP3K14","protein_coding"
"ENSG00000006071",75.2820500113683,4.52216053784563,0.681167722707525,6.63883561580225,3.16170756431807e-11,1.19423649113765e-10,"ABCC8","protein_coding"
"ENSG00000006194",483.790251159065,2.97400227360148,0.205761260462136,14.4536550122309,2.37728307262187e-47,2.9527587799913e-46,"ZNF263","protein_coding"
"ENSG00000006282",1595.12402740538,1.54134815483649,0.125396467905988,12.2917988088155,1.00250113164507e-34,9.17872443073517e-34,"SPATA20","protein_coding"
"ENSG00000006283",42.4639415227908,-1.63168483308635,0.485907004859137,-3.3580187500268,0.000785032878897414,0.00165670612260035,"CACNA1G","protein_coding"
"ENSG00000006327",2196.2313260019,-3.53429656588788,0.132455544453797,-26.6828888172416,7.4362619496125e-157,4.6396141566036e-155,"TNFRSF12A","protein_coding"
"ENSG00000006377",4.63405515662016,-4.4069449217705,1.72769018588826,-2.55077267774416,0.0107484406822111,0.0192810857380486,"DLX6","protein_coding"
"ENSG00000006432",2298.74605840597,-3.18744581402538,0.104207661731151,-30.5874420467163,1.79803013306634e-205,1.72042345696719e-203,"MAP3K9","protein_coding"
"ENSG00000006459",494.262892534629,1.32647242962191,0.203929540015055,6.50456245585602,7.79198388473886e-11,2.88026180915801e-10,"KDM7A","protein_coding"
