"Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name","Gene.type"
"ENSG00000003989",304.64109917116,-1.14008207755259,0.234742654132542,-4.85673164839001,1.19339151430381e-06,2.20600892939947e-05,"SLC7A2","protein_coding"
"ENSG00000004139",406.765421656306,-1.07841858274217,0.248138573884575,-4.34603361283045,1.38621336169149e-05,0.000192088720910267,"SARM1","protein_coding"
"ENSG00000005448",466.708161582888,1.29083683755916,0.185694063872187,6.95141681237395,3.61635638106106e-12,1.58747035144282e-10,"WDR54","protein_coding"
"ENSG00000013441",3206.25611821058,1.07486579733126,0.123862537766963,8.67789257921982,4.03169559349877e-18,3.09713533625168e-16,"CLK1","protein_coding"
"ENSG00000013588",5440.36674293987,1.21756943272514,0.0925344477469999,13.1580126360523,1.53059007749111e-39,3.41540243005874e-37,"GPRC5A","protein_coding"
"ENSG00000016391",449.19442340991,-1.04732469548732,0.26215151295093,-3.99511215364743,6.46636346747884e-05,0.000734133960232728,"CHDH","protein_coding"
"ENSG00000020577",2379.89133480913,1.4343178222561,0.11778915243363,12.1769941681539,4.12194827987305e-34,7.57468613313142e-32,"SAMD4A","protein_coding"
"ENSG00000022567",145.778346030272,-1.45149618477841,0.348217922774701,-4.16835576185301,3.06804811835727e-05,0.000389353377999246,"SLC45A4","protein_coding"
"ENSG00000026025",10570.5312986433,1.5748890674011,0.0826285903230739,19.0598564158406,5.44239650638009e-81,3.09128121562389e-78,"VIM","protein_coding"
"ENSG00000026036",23.8766868865864,-2.34157651508233,0.77903615691149,-3.00573534913394,0.00264939479162388,0.0170419546925868,"RTEL1-TNFRSF6B","protein_coding"
"ENSG00000026950",596.741438094083,-1.41282071444376,0.172488957636119,-8.19078933402934,2.59518492661622e-16,1.66020977011926e-14,"BTN3A1","protein_coding"
"ENSG00000029534",141.607981554879,-1.24208714915261,0.414365862013923,-2.99756148616044,0.00272148954219998,0.01741010238191,"ANK1","protein_coding"
"ENSG00000030419",259.901352124514,1.08695187955341,0.226078796009633,4.8078453120703,1.5256574213577e-06,2.73393142504099e-05,"IKZF2","protein_coding"
"ENSG00000030582",3252.11824562263,1.21260460914047,0.117392544706078,10.3294856771061,5.18377808521815e-25,6.58828831453364e-23,"GRN","protein_coding"
